id_sha256,outer_fold,referencia_humana,previsto,confianca
55c21b4c4c8228284c3e61dd6e95296ee1e98f724e512a2ac87bc568a20b954c,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.077034
55c58a43e656649547874b447415ea060b47254ddf77ce84b85e63909cae6d5a,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.155325
55c5923defff46cedb0c5c074f51f74d157ed99e0303ff6e12c95842fc4f3f5d,5,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.143498
55c8dc10f6fb832607048dc382a65d8857b6be9371780fd731f4794c4338c84e,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.257355
55cc920bd2d7464ad643fb2d367922ce57c3c6f942aa456235bb1b14d85af84a,1,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.177855
55dbdf2003e28ca0999f5f5d9c1eea3edbb449e2df577aeda36de2de99e86a3b,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.116493
55de7072729994cedaa053e446863f6d1a9cf27f685ba2d201363aeac0e09dbf,2,Outros > Outros,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.031944
55e0ace58d9c47cc1a526b3f42487bce286352d237187ba2f3e7e502f4c55608,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.110355
55ea7b4f5f32e2312400aa326e27f2dbd6a6f1d3dd419a475c57bfaca9e30d4f,4,Elétrica > Iluminação,Elétrica > Iluminação,0.125306
55ef9fbe4bc78b28371b959ef08ec4cda4462432f4ad8ac09303dc1cf8b63a90,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.237423
55fc41acbfedd150ca58262116dbfbff238e11a333d7949baf6f2a5f61f2416e,4,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.089434
560cd672edeeb30051e55e6f7353d79a1ae388a15bc9a430978294642b26eb5c,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Pintura,0.122675
560d3ee2509497a132b5583b20af1da793b7356792fd8d19534799dcf3419506,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
5619c6837dcb1735a553a799c954d4bcafb8e63c0bb1f068fe2668c0297aca3f,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
56211f781c5dc182976a3bd600f451c9ce4aa7d41c5740e8f24773a19b94f285,1,Outros > Erro de chamado,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",0.041737
56244e91148e0720fe24e5a6f1cf2c3bbfb04b396b3bbd87077c889e7f6422b7,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.147583
56281671b07ee51a6c764b6c3a95f4332da52ca5ea25847f17aa7068f9a75807,2,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.073132
562d3b5bd5d2469cc652a9d7f80b8c3f50838782f7c6d4e5fba6af88c63f9381,1,"Estrutura Predial > Telhados, calhas, rufos, etc.","Estrutura Predial > Telhados, calhas, rufos, etc.",0.11248
563012aa5b1de37ff3a8a8906a4cc097fd2a3bff64f29a58a886b7bec1ccd3f5,1,Elétrica > Nobreak,Elétrica > Nobreak,0.052591
5635a04eef77cd24f7da267b81b7532d9289b614022c290771d3985da26350f8,4,Elétrica > Iluminação,Elétrica > Iluminação,0.126721
56397365dc1cf66fdf5b102da4422e6020f5c0af9c59754e61d944f2e2757d00,4,Manutenção Preventiva > Iluminação,Manutenção Preventiva > Iluminação,0.17444
56398e41c5bdfafb05116740a5623cb051b2fb57a116f8ed95eb913e68f24db2,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.188756
563991867db62c0864b9ca7fd7d1fac4c1a3eac0946fcda9c806701b36ae6a01,2,Manutenção Preventiva > Elevador,Manutenção Preventiva > Elevador,0.168476
564f651931996a0c9d316cca52e379c5295cf07edde61d7aa2d3bf4387af8e72,1,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.147346
565125f5c28edc091eae7ce909ca09c25fd30ee3c325cd3d8a138f57f59dda34,4,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.22053
565744fb46a5e332dde01a7a73679dd6254431485a9ee1ae7c6af7b67b317321,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.164888
565a160a440ce6af9de714344e52e44057031a9d7bd7537bc75748d1bf932a92,2,Elétrica > Iluminação,Elétrica > Iluminação,0.151679
56626f869497a4730eb9efd65d1ec0aba0143817911d589c401a5d8c20cbc725,5,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.103282
5668fd18ae24f41ba4b5a9d165efddcd626ba66084569e919d0d29d07f23f260,2,Elétrica > Iluminação,Elétrica > Iluminação,0.086492
566a3872b5c1f202181a9725ed2f7528eecbd8cfb3a22e0cd5d1c7adceba4145,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.179622
567b326a259d9ce553e1bf4ac914d8c03a198da804ebbe0b6b27eedf21dde5a0,3,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.094495
567d36b124d2bf08e648d5d815a4c290bcb1d97336be86b190daceac2ddab856,5,Outros > Erro de chamado,Outros > Erro de chamado,0.059399
56884d62c56f8b782ed46a1d952ac6b7d43fc0a64845e02f38b2074aae698ea1,3,Hidrossanitária > Hidráulica,Projetos e Reformas > Projeto,0.08877
568f4b1a2960820067f4ebac9847ac5f334438f6790d4920f6021804736fa864,1,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.083351
568fb14e413aa9feba90a87cab905356b2a12954f75a2e14a9dc35b8621c6552,2,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.058917
5691606b54a13b3fbbf660904fa2045c37bf6b3a6b1a55ae86f7f193736bc6dd,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.192534
5691cb746f460fc43e0359c56978b8d56935493e2f3fa828dc1a5c9899e683c9,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.18507
569503c81c6823c492984101d34f987eb544342e8357977ac241a7c620475179,2,Outros > Erro de chamado,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.045414
56961ad8e7a5a0a041412e82f441843db01511f44025126ad36cf4012664efd3,4,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.182174
56968fd6920c9bbf5aa20344af77e1345352f2d5239a3badab18b1bae7d84e2e,5,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.289223
5697fa9ce4953904755b7d4ca42d2614c85268bac57ddf870ae6aac8f4c37f92,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
56a45510ff29da9df263feca0a2cb39bac650b179ea7581e58d6fd0c947a9703,5,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.18261
56ac8b0ade11a3a0c40299c232c758df70755689eb1d370ad57d3288d9f7184e,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.192534
56b641263ef8faab123b3c500c5f7839834e07d0b82527f9a9e2abe5fe60f446,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.267
56b9d27b96f91b6357193a4a1ab2bac8a609a662d11fc7ac780b96aede927605,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.192709
56ba4b1359aa8d0c08d0096330889ad664142b89f92faffc09551e4c5ef758ca,1,Estrutura Predial > Infiltração,"Manutenção Preventiva > Telhados, calhas, rufos, etc.",0.052527
56bd3e6afd796c28de8a7cfddfe253e9fe996f982f6a2c5d5eed803d6a9aacc3,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.171611
56cd7739465b3e1e549fe79b38f41cb56a23b83021dcbda39ff3bb36fad267fc,2,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.111249
56d0e979f208552c50252383652ebff1f3b0f2ed5cb7656e7b16c6c47faf1071,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.196912
56d28d0c56d7b1e2d0eeb1e81c745ae349ac13b8732b4dffc810174575094067,5,Manutenção Preventiva > Gerador,Elétrica > Subestação,0.040585
56d3b7d23b1bdecd9698d7c37e045001dfe9764a2cde96fd58ca8d23edd7dc61,3,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.203132
56d8513717b9237809676a701971467c84a6ae90ddc8b782720bd798da8043a0,5,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.126647
56dc6c2bd0f7cd6b12bc8156d1795f0cdfd62c911a529ef5596186c716ec2415,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.061145
56e5b44ba3764c7b82f28aa0d0f030fefd4b2f12f4a2fd08663b03ae37671b36,1,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.086156
56e8f59630ae9951d303dfae9329101eaf15f25a1477457370c133d07d068fd0,2,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.099096
56ece0396252ed3c1b42d7ed2ac52c07e1be37f27d6b5168006c0d340167f1e4,4,"Estrutura Predial > Esquadrias, porta, portão e janelas",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.050112
56edd81c8f0af876ad1c57693a642b55fb409c5763d738a55530fc47bf9766cc,3,Manutenção Preventiva > Quadros Elétricos,Elétrica > Instalações elétricas,0.071214
56ffb064992af446d59897618ee85c55b74250b3e38a076ff6f382d0e8e10157,1,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.174889
57041fd8b7d233564f243509434f23897f38070439b430edd7f15f4a9aabe06a,1,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.145111
5717444d5d06b44e3cca2429b431094506eb001ae538b32b21de522eebf09792,1,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.054035
571d49a031808e31f0ce40685381d63ddeb5cda3afc46e43d7049b8f043c6a6e,3,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.062337
571ddeee390b9bbe081e470fc4188a3f73ccb475097637bfb5664fd518aa8a2c,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.16571
5721a9f3b39ef5eb15f285357fcc00d73708fb37dd2df482232ff0e108012201,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.214811
5722621b6c7f0701140c336f7e314b894e7cfc9c5dcc60bcc6e4bd9d3960f531,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
572533362fc5940c218711a650f2f040fa766e930da95b455fd5179b7c5632c7,2,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.185375
57259d288efaa19620cb3fee1b64aaf70e7844d5987be598bdc0f653ded0c8b1,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.206205
5730cce9a8362d31184cc28c5539f79455d5a399d02497773e10844a1f65a79a,4,Elétrica > Iluminação,Elétrica > Iluminação,0.115186
573101db0d0bee1f7ac6fa0357eebc3798b9aa6025c9d7a496c4e1f29b26b096,5,Hidrossanitária > Bomba,Hidrossanitária > Bomba,0.156595
5733a8a6175ce602c3b1194de09ba356555b5173854c8c2b6f6bf42cbd6ecb41,2,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.195857
57396879550cab677fd514bfa645ea80735343115c3de0e04046aeadc9bf6cc4,4,Estrutura Predial > Infiltração,Estrutura Predial > Infiltração,0.132704
573debb0d68c596f737a93d6ede8d641003f8fb229c1858195dd2a9693404623,4,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.051106
573e6f7f904483d816b4d2eabef49aee21710c46b53b7ebc4d80524f1fd96924,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.191981
5746a11992febbc9e00295b02964debeb097ad7a8686fb3f20216777f26fb32e,1,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.169491
57482efc8a7e263eb32f6d287ec0fc6e35e56f599606b687e5bc7e289a382b40,4,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.26754
574af970822f0b89cee4c1b303c8e35ffe1dfac30e81de1d832dc46a1465b266,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.182316
574fcbe38ccc8a0b9f167c659b3c9a005164ee5afbdd2cb971d1ebae45c4b2f2,4,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.175306
5760a9daed8ce1de410c30703e1a7ed461982338324c5179837c157193bccdcf,2,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.102841
576da443f7be5075a80a943b2501b19011ffd6cbec435df69e1cbb91061723f5,2,Elétrica > Iluminação,Elétrica > Iluminação,0.043172
5771c0ecb10ee3a9c640a654a17505c5829e1074d377a65bb48b193843dcd04f,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
5774ab9f075104065499940db31f0f5c3740d89744f7321f85244ae5b1709c83,1,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.090525
5777901612f14c13be06951f290909a542200aa96dcac6e91d85d09ca107de12,5,Manutenção Preventiva > Hidráulica,Hidrossanitária > Hidráulica,0.198214
578f2b2c3d66197a5b42c66cc56c193c5705eba8ec96866a6d75f40a7c979fef,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.306578
57953a59a8dd4b820101dd395a3acac7074d50a3cf90a3a2c7369fdab797b64f,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.121343
5796eb6c46fdbe5eac56c601c27b4a4efaeca9a3b5dd6520fd7b93c86075f0d1,3,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.2408
579a59065179c4a844bda6d4189457a41e0a49c04406c3f48ab77264bdd4dc3e,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.136105
579c137efe99843b16ea6f5c719644ec8a5934a1c8cf27be881c7c284588e403,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.157704
579f4d6bfaf41a2a20868680be0a974323747b6e092a3fb7f4f88b14596e7788,4,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.192534
57a253227216b28d6408af5999340d92c87c314e96b7e44ecdb45c40744a7958,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.178309
57a9f4dff3ed5d5f3d69eee6d71b4e62b0a7c47d6a14e3d243639e196b5d87c4,3,"Instalação de Acessórios e Mobiliário > Instalação/reparo de equipamentos (Suportes de TV, acessórios de banheiro e quadro branco)",Estrutura Predial > Alvenaria / Pisos / Estrutura,0.040993
57ab568aed698450c3cfd70baf3cd1ae76e1a2cef55b7a96014515357f3bf879,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.139196
57b1ff8158d8706ad7d850d4a73bd22a8c3c67f0f91aa10e6e60db711c713f0b,1,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.131754
57b31028000ee506edb75c12eed59d50d2089468411c199308336567467fb8b7,3,Estrutura Predial > Alvenaria / Pisos / Estrutura,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.055022
57b31868c3c3afb07fac516827e11ebbe3fc618b25ed0ed27d53a9d0b5daf84b,1,Outros > Erro de chamado,Climatização > Ar condicionado split,0.285338
57c2ff5ae092f112b4b518cef6de09c33a80bf1c695e07175b1e80b655ca49b2,2,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.131191
57c4d93e0c5be5eafe4bd37d92c35a7f0df444c7fa7936b9ba021165237e33cb,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.146168
57c614c8c2d0af564fc2f9fc595303c8eca53dbd12e9bdcbc3d51bb449d41c27,2,Estrutura Predial > Alvenaria / Pisos / Estrutura,TI / Dados / Rede > Ponto de rede / fibra ótica / Wi-fi,0.045667
57c8d9154552e55650c874631476ec73b3d478a5675c9f7a6f30808bf57367fd,2,Estrutura Predial > Alvenaria / Pisos / Estrutura,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.04318
57d17f13bef7e4fb4868014b7d653f1f25d54ad161e5ddc458b760c3698c5bff,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.201895
57da3aae486751777cc878430815e3a3549109476ca5f19c064e9ef20edf4746,4,Projetos e Reformas > Reforma,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.040437
57e8be94618ed55010bb400ccde05971a2b7d0d67ebb3c099893e60d05c68c56,4,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.049649
57ec5a17c6e732ba73e59836f6a7d65140ea894823f1202057330a6c23ef6d07,1,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.196912
57f0c4fc5f9cb839435cb7413d9a69f785520d425b7630ca7c20315557dfeb2c,5,Manutenção Preventiva > Vistoria em Instalações,Manutenção Preventiva > Vistoria em Instalações,0.204763
57f386b5165c3e99c2b65d8cde21b401c69a3e01e954775acd27e636de3a21d9,5,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.185837
5800e34a244166678f87e2f0d4ea07452749a97fe64400a5cfe7bbfa50bde5d4,2,Estrutura Predial > Alvenaria / Pisos / Estrutura,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,0.046791
5801c042cd06aa7f009dd1af2b5091ac563284aeee73015d3a3b2399a1ce04a1,2,Manutenção Preventiva > Gerador,Manutenção Preventiva > Gerador,0.160117
58034008d0d7d3cac2c31c8444a977b3e93825f3d3eacebbe4be5b882436df25,5,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.20859
5804b36959ed0cdd60dbc9b66dac3d46b410cb3060a1157936c1bfef105dc022,1,Hidrossanitária > Hidráulica,Hidrossanitária > Hidráulica,0.055857
5806e9f6f1c5f4c518791760e86ad4e53a0e492e14c6c4e5d05d2cefd45bde6f,1,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.174889
58092bb399ff6f793e131e3d80a6bbe6dc14964cc3aa3d728dfea21060d2de8f,2,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,Suprimentos / Apoio Técnico > Materiais,0.036439
580d98a707e0600eb322dbe7480f07486eeadeb5f8e992b8c4ad94ac3fe319de,3,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.274087
5810689f467c508e5a9d4e64ef5c313c6532ab2915eed74056234501e2e0951a,5,Elétrica > Instalações elétricas,Elétrica > Instalações elétricas,0.096872
581133cf500cbd9431a3ccfcd578cf0cfaded1355efe8c034712dce84db62b68,4,Área Externa e Ambiental > Manutenção área externa / meio ambiente / Poda de árvore / Roçagem,Estrutura Predial > Alvenaria / Pisos / Estrutura,0.046099
581a5dbc5cc38da39459775fb5825d7df7f45bde0883cc81cc83f357607296ec,2,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.136121
5828f81e4e1a30fca0d699cffebc847c501c93493a513bc0de32c4b646bf69e8,5,Climatização > Ar condicionado split,Climatização > Ar condicionado split,0.127063
582dcc941e99890f2cb74111c1e074f43c39c419137cdb0ca473754a1dadec2a,3,Manutenção Preventiva > Ar condicionado split,Manutenção Preventiva > Ar condicionado split,0.207911
583766fab479a9b65bb1763a3d48da08fd9765689111f6c7e278b63f9b5442b9,1,Elétrica > Iluminação,Elétrica > Iluminação,0.20841
583aaf29c0a932e18243814ebedf6e4d97f0e9720479f6170bd425a29095ebe2,2,Climatização > Ar condicionado split,"Estrutura Predial > Esquadrias, porta, portão e janelas",0.063523
584940e7435c3f1720a45bed81fc2355fc61ea2dfcab23c229564e34bf507232,5,Manutenção Preventiva > Quadros Elétricos,Manutenção Preventiva > Quadros Elétricos,0.068114
584e512fc57a95479eb2d1aaab7053334b62dae7f86981ac4ece4046ff52b8ed,3,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.171884
584e6896455dcdcebd43ec5a191a9adb1d083e8b984e3ce8f9f75058921fdeee,4,"Estrutura Predial > Esquadrias, porta, portão e janelas","Estrutura Predial > Esquadrias, porta, portão e janelas",0.111592
